LINE_NUMBER,FROM,TO,FROM_STREET_NAME,TO_STREET_NAME
705,127401,127301,"Port Pilawa,                    BB 01  NŻ  |15|17|","Port Nieporęt,                  NP 01  NŻ  |16|18|               Zegrzyńska,                                                                          |  |  |               Jana Kazimierza,                r"
705,127301,127201,"Port Nieporęt,                  NP 01  NŻ  |16|18|               Zegrzyńska,                                                                          |  |  |               Jana Kazimierza,                r","PKP Nieporęt,                   NP 01  NŻ  |17|20|                                               r"
705,127201,127101,"PKP Nieporęt,                   NP 01  NŻ  |17|20|                                               r","os.Las,                         NP 01  NŻ  |18|21|                                               r"
705,127101,127001,"os.Las,                         NP 01  NŻ  |18|21|                                               r","Urząd Gminy,                    NP 01      |19|22|                                               r"
705,127001,147801,"Urząd Gminy,                    NP 01      |19|22|                                               r","Protazego,                      NP 01  NŻ  |20|23|                                               r"
705,147801,126901,"Protazego,                      NP 01  NŻ  |20|23|                                               r","Lipy,                           NP 01  NŻ  |21|24|                                               r"
705,126901,126801,"Lipy,                           NP 01  NŻ  |21|24|                                               r","Głogi,                          NP 01  NŻ  |22|25|"
705,126801,126701,"Głogi,                          NP 01  NŻ  |22|25|","Aleksandrów,                    SN 01      |23|26|                                               r"
705,126701,112301,"Aleksandrów,                    SN 01      |23|26|                                               r","Stanisławów,                    SN 01  NŻ  |23|26|                                               r"
705,112301,129701,"Stanisławów,                    SN 01  NŻ  |23|26|                                               r","Przyleśna,                      SN 01  NŻ  |24|27|"
705,129701,126601,"Przyleśna,                      SN 01  NŻ  |24|27|","Rembelszczyzna,                 RB 01      |26|29|                                               r"
705,126601,126501,"Rembelszczyzna,                 RB 01      |26|29|                                               r","Gazownia,                       RB 01  NŻ  |27|30|               ==== PRZYSTANEK GRANICZNY ====                                                       |  |  |               Jana Kazimierza,                r"
705,126501,113501,"Gazownia,                       RB 01  NŻ  |27|30|               ==== PRZYSTANEK GRANICZNY ====                                                       |  |  |               Jana Kazimierza,                r","Grabina,                        RB 01  NŻ  |28|31|               ====== S T R E F A   1 =======                                                       |  |  |"
705,113501,113401,"Grabina,                        RB 01  NŻ  |28|31|               ====== S T R E F A   1 =======                                                       |  |  |","Długorzeczna,"
705,113401,113301,"Długorzeczna,","Kobiałka,"
705,113301,113201,"Kobiałka,","Szamocin,"
705,113201,120001,"Szamocin,","Wilkowiecka,"
705,120001,113101,"Wilkowiecka,","Tomaszew,"
705,113101,113001,"Tomaszew,","Nowiny,"
705,113001,112901,"Nowiny,","Bruszewska,"
705,112901,112801,"Bruszewska,","Zakłady Zbożowe,"
705,112801,112701,"Zakłady Zbożowe,","Zaplecze,"
705,112701,112601,"Zaplecze,","Płytowa,"
705,112601,109503,"Płytowa,","PKP Żerań,"
705,109503,109505,"PKP Żerań,","PKP Żerań,"
705,109505,112501,"PKP Żerań,","Cementownia,"
705,112501,112401,"Cementownia,","Wartka,"
705,112401,101701,"Wartka,","Płochocińska,"
705,101701,101601,"Płochocińska,","Konwaliowa,"
705,101601,101501,"Konwaliowa,","Kanał Żerański,"
705,101501,101401,"Kanał Żerański,","EC Żerań,"
705,101401,613304,"EC Żerań,","os.Potok,"
705,613304,607506,"os.Potok,","Park Kaskada,"
705,607506,607501,"Park Kaskada,","Park Kaskada,"
705,607501,600511,"Park Kaskada,","Metro Marymont,"
705,600511,600515,"Metro Marymont,","Metro Marymont,"
706,401516,401602,"P+R Al.Krakowska,","Szyszkowa,"
706,401602,401802,"Szyszkowa,","Stoicka,"
706,401802,401902,"Stoicka,","Na Skraju,"
706,401902,415502,"Na Skraju,","Młyn,                           RS 02      | 5| 6|                                               r"
706,415502,415602,"Młyn,                           RS 02      | 5| 6|                                               r","Szkolna,                        RS 02      | 6| 7|                                               r"
706,415602,415702,"Szkolna,                        RS 02      | 6| 7|                                               r","Sportowa,                       RS 02      | 7| 9|                                               r"
706,415702,415802,"Sportowa,                       RS 02      | 7| 9|                                               r","Kościół,                        RS 02  NŻ  | 7|10|"
706,415802,415902,"Kościół,                        RS 02  NŻ  | 7|10|","Puchały,                        FL 02  NŻ  | 8|11|"
706,415902,416602,"Puchały,                        FL 02  NŻ  | 8|11|","Janki,                          JK 02  NŻ  |10|13|               pl.Szwedzki,"
706,416602,406401,"Janki,                          JK 02  NŻ  |10|13|               pl.Szwedzki,","pl.Szwedzki,                    JK 01      |12|16|"
707,316803,338402,"Kolejka Piaseczyńska,           PS 03      | 0| 0|               ~~~~~~~ koniec objazdu ~~~~~~~                                                       |  |  |               Wojska Polskiego,               r","Nadarzyńska,                    PS 02      | 1| 1|                                               r"
707,338402,343002,"Nadarzyńska,                    PS 02      | 1| 1|                                               r","Fabryczna,                      PS 02      | 2| 2|                                               r"
707,343002,316502,"Fabryczna,                      PS 02      | 2| 2|                                               r","Kusocińskiego,                  PS 02      | 4| 4|"
707,316502,427701,"Kusocińskiego,                  PS 02      | 4| 4|","Nowa,                           SI 01  NŻ  | 7| 7|               Słoneczna,                      r"
707,427701,427601,"Nowa,                           SI 01  NŻ  | 7| 7|               Słoneczna,                      r","Kielecka,                       SI 01  NŻ  | 8| 8|                                               r"
707,427601,427501,"Kielecka,                       SI 01  NŻ  | 8| 8|                                               r","Krótka,                         SI 01  NŻ  | 9| 9|"
707,427501,427001,"Krótka,                         SI 01  NŻ  | 9| 9|","Postępu,                        LN 01  NŻ  |11|11|                                               r"
707,427001,426901,"Postępu,                        LN 01  NŻ  |11|11|                                               r","Szkolna,                        LN 01  NŻ  |13|13|                                               r"
707,426901,425101,"Szkolna,                        LN 01  NŻ  |13|13|                                               r","Lesznowola,                     LN 01      |15|15|                                               r"
707,425101,426001,"Lesznowola,                     LN 01      |15|15|                                               r","Lesznowola-Pole,                LN 01  NŻ  |16|16|"
707,426001,425001,"Lesznowola-Pole,                LN 01  NŻ  |16|16|","Magdalenka,                     MG 01      |17|17|                                               r"
707,425001,413601,"Magdalenka,                     MG 01      |17|17|                                               r","Graniczna,                      MG 01  NŻ  |18|19|"
707,413601,406801,"Graniczna,                      MG 01  NŻ  |18|19|","Sękocin Las,                    SK 01  NŻ  |20|21|"
707,406801,406701,"Sękocin Las,                    SK 01  NŻ  |20|21|","Stary Sękocin,                  ST 01  NŻ  |22|23|"
707,406701,406601,"Stary Sękocin,                  ST 01  NŻ  |22|23|","Nowy Sękocin,                   NS 01  NŻ  |24|25|"
707,406601,406501,"Nowy Sękocin,                   NS 01  NŻ  |24|25|","Działkowa,                      JK 01  NŻ  |25|26|                                               r"
707,406501,416601,"Działkowa,                      JK 01  NŻ  |25|26|                                               r","Janki,                          JK 01  NŻ  |27|28|"
707,416601,416001,"Janki,                          JK 01  NŻ  |27|28|","Hrabska Droga,                  FL 01  NŻ  |28|30|                                               r"
707,416001,415901,"Hrabska Droga,                  FL 01  NŻ  |28|30|                                               r","Puchały,                        FL 01  NŻ  |28|30|"
